"NOM_ELECTION","NUMERO_TOUR","DATE_ELECTION","NOM_COLLECTIVITE","ID_COLLECTIVITE","NUMERO_BUREAU_VOTE","ARRONDISSEMENT","SECTEUR","CIRCONSCRIPTION","CANTON","NOM_BUREAU_VOTE","ADRESSE","NB_INSCRIT_THEORIQUE","NB_INSCRITS_DEPOUILLES","NB_VOTANTS","NB_BLANCS_NULS","NB_EXPRIMES","NB_PROCURATIONS","NB_CANDIDATS","NOM_CANDIDAT_01","NB_VOIX_CANDIDAT_01","NOM_CANDIDAT_02","NB_VOIX_CANDIDAT_02","NOM_CANDIDAT_03","NB_VOIX_CANDIDAT_03","NOM_CANDIDAT_04","NB_VOIX_CANDIDAT_04","NOM_CANDIDAT_05","NB_VOIX_CANDIDAT_05","NOM_CANDIDAT_06","NB_VOIX_CANDIDAT_06","NOM_CANDIDAT_07","NB_VOIX_CANDIDAT_07","NOM_CANDIDAT_08","NB_VOIX_CANDIDAT_08","NOM_CANDIDAT_09","NB_VOIX_CANDIDAT_09","NOM_CANDIDAT_10","NB_VOIX_CANDIDAT_10","NOM_CANDIDAT_11","NB_VOIX_CANDIDAT_11"
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,963,9,5,6,"SAINTE MARGUERITE","E MAT PARC BERGER","AVE DE LA CAMPAGNE BERGER",942,942,599,16,583,28,7,"PETIT Caroline",20,"ZERIBI Karim",75,"PIETRI Fernand",8,"COMAS Laurent",97,"TEISSIER Guy",362,"NEHARI Salah",1,"CAVAGNARA Jean Marc",20,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,964,9,5,6,"SAINTE MARGUERITE","E ELEM CABOT NAZURY","223 ANCIEN CHE DE CASSIS",841,841,534,24,510,36,7,"PETIT Caroline",18,"ZERIBI Karim",61,"PIETRI Fernand",13,"COMAS Laurent",113,"TEISSIER Guy",268,"NEHARI Salah",1,"CAVAGNARA Jean Marc",36,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,965,9,5,6,"SAINTE MARGUERITE","E MAT ALLEE DES PINS","55 ALLEE DES PINS",1327,1327,873,37,836,26,7,"PETIT Caroline",28,"ZERIBI Karim",82,"PIETRI Fernand",12,"COMAS Laurent",201,"TEISSIER Guy",455,"NEHARI Salah",6,"CAVAGNARA Jean Marc",52,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,966,9,5,6,"SAINTE MARGUERITE","E ELEM ALLEE DES PINS","51 ALLEE DES PINS",1277,1277,803,27,776,12,7,"PETIT Caroline",31,"ZERIBI Karim",95,"PIETRI Fernand",13,"COMAS Laurent",161,"TEISSIER Guy",446,"NEHARI Salah",0,"CAVAGNARA Jean Marc",30,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,967,9,5,6,"SAINTE MARGUERITE","E MAT ALLEE DES PINS","55 ALLEE DES PINS",683,683,380,6,374,3,7,"PETIT Caroline",12,"ZERIBI Karim",62,"PIETRI Fernand",7,"COMAS Laurent",60,"TEISSIER Guy",219,"NEHARI Salah",0,"CAVAGNARA Jean Marc",14,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,968,9,5,6,"SAINTE MARGUERITE","GR SCOL ROUVIERE","83 BD DU REDON",1026,1026,558,12,546,8,7,"PETIT Caroline",27,"ZERIBI Karim",120,"PIETRI Fernand",9,"COMAS Laurent",98,"TEISSIER Guy",257,"NEHARI Salah",6,"CAVAGNARA Jean Marc",29,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,969,9,5,6,"SAINTE MARGUERITE","GR SCOL ROUVIERE","83 BD DU REDON",785,785,432,16,416,5,7,"PETIT Caroline",16,"ZERIBI Karim",49,"PIETRI Fernand",8,"COMAS Laurent",108,"TEISSIER Guy",216,"NEHARI Salah",0,"CAVAGNARA Jean Marc",19,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,970,9,5,6,"SAINTE MARGUERITE","GR SCOL ROUVIERE","83 BD DU REDON",1033,1033,587,20,567,6,7,"PETIT Caroline",26,"ZERIBI Karim",102,"PIETRI Fernand",11,"COMAS Laurent",134,"TEISSIER Guy",252,"NEHARI Salah",1,"CAVAGNARA Jean Marc",41,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,971,9,5,6,"MAZARGUES","E MAT  VALMONT REDON","430 AVE DE LATTRE DE TASSIGNY",1008,1008,595,14,581,8,7,"PETIT Caroline",28,"ZERIBI Karim",90,"PIETRI Fernand",11,"COMAS Laurent",134,"TEISSIER Guy",287,"NEHARI Salah",1,"CAVAGNARA Jean Marc",30,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,972,9,5,6,"MAZARGUES","E ELEM VALMANTE","83 CHE JEAN ROUBIN",1389,1389,774,16,758,13,7,"PETIT Caroline",32,"ZERIBI Karim",93,"PIETRI Fernand",20,"COMAS Laurent",231,"TEISSIER Guy",330,"NEHARI Salah",3,"CAVAGNARA Jean Marc",49,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,973,9,5,6,"MAZARGUES","E MAT VALMANTE","81 CHE JEAN ROUBIN",881,881,478,25,453,6,7,"PETIT Caroline",13,"ZERIBI Karim",67,"PIETRI Fernand",14,"COMAS Laurent",114,"TEISSIER Guy",216,"NEHARI Salah",2,"CAVAGNARA Jean Marc",27,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,974,9,5,6,"MAZARGUES","E MAT MAZARGUES VACCARO","50 BD DU MARECHAL KOENIG",1376,1376,839,25,814,19,7,"PETIT Caroline",29,"ZERIBI Karim",131,"PIETRI Fernand",16,"COMAS Laurent",177,"TEISSIER Guy",407,"NEHARI Salah",4,"CAVAGNARA Jean Marc",50,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,975,9,5,6,"MAZARGUES","E MAT LUMINY","33 AVE DE LUMINY",476,476,257,8,249,6,7,"PETIT Caroline",7,"ZERIBI Karim",27,"PIETRI Fernand",3,"COMAS Laurent",88,"TEISSIER Guy",105,"NEHARI Salah",1,"CAVAGNARA Jean Marc",18,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,976,9,5,6,"MAZARGUES","E MAT VALMANTE","81 CHE JEAN ROUBIN",1048,1048,530,12,518,6,7,"PETIT Caroline",21,"ZERIBI Karim",89,"PIETRI Fernand",7,"COMAS Laurent",167,"TEISSIER Guy",191,"NEHARI Salah",2,"CAVAGNARA Jean Marc",41,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,977,9,5,6,"SAINTE MARGUERITE","E ELEM CABOT NAZURY","223 ANCIEN CHE DE CASSIS",1130,1130,687,21,666,41,7,"PETIT Caroline",30,"ZERIBI Karim",101,"PIETRI Fernand",15,"COMAS Laurent",137,"TEISSIER Guy",352,"NEHARI Salah",2,"CAVAGNARA Jean Marc",29,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,978,9,5,6,"MAZARGUES","E ELEM CALANQUES","139 CHE DE SORMIOU",1139,1139,645,21,624,16,7,"PETIT Caroline",34,"ZERIBI Karim",140,"PIETRI Fernand",13,"COMAS Laurent",122,"TEISSIER Guy",239,"NEHARI Salah",34,"CAVAGNARA Jean Marc",42,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,979,9,5,6,"MAZARGUES","E ELEM BAUME","9 AVE COLGATE",954,954,517,20,497,7,7,"PETIT Caroline",23,"ZERIBI Karim",72,"PIETRI Fernand",10,"COMAS Laurent",172,"TEISSIER Guy",184,"NEHARI Salah",8,"CAVAGNARA Jean Marc",28,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,980,9,5,6,"SAINTE MARGUERITE","E MAT PARC BERGER","AVE DE LA CAMPAGNE BERGER",880,880,524,17,507,15,7,"PETIT Caroline",12,"ZERIBI Karim",98,"PIETRI Fernand",12,"COMAS Laurent",75,"TEISSIER Guy",279,"NEHARI Salah",0,"CAVAGNARA Jean Marc",31,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1001,10,5,6,"CAPELETTE","E ELEM MENPENTI","161 AVE DE TOULON",709,709,350,9,341,7,7,"PETIT Caroline",16,"ZERIBI Karim",58,"PIETRI Fernand",3,"COMAS Laurent",112,"TEISSIER Guy",119,"NEHARI Salah",3,"CAVAGNARA Jean Marc",30,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1002,10,5,6,"CAPELETTE","E MAT CAPELETTE","13 BD DE LA BARNIERE",1383,1383,682,24,658,10,7,"PETIT Caroline",46,"ZERIBI Karim",121,"PIETRI Fernand",11,"COMAS Laurent",164,"TEISSIER Guy",239,"NEHARI Salah",19,"CAVAGNARA Jean Marc",58,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1003,10,5,1,"CAPELETTE","E MAT TIMONE","96 AVE DE LA TIMONE",1211,1211,647,18,629,6,7,"PETIT Caroline",24,"ZERIBI Karim",110,"PIETRI Fernand",9,"COMAS Laurent",199,"TEISSIER Guy",243,"NEHARI Salah",2,"CAVAGNARA Jean Marc",42,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1004,10,5,1,"CAPELETTE","E ELEM TIMONE","23 RUE ROGER MATHURIN",921,921,521,34,487,14,7,"PETIT Caroline",24,"ZERIBI Karim",74,"PIETRI Fernand",8,"COMAS Laurent",175,"TEISSIER Guy",158,"NEHARI Salah",3,"CAVAGNARA Jean Marc",45,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1005,10,5,6,"CAPELETTE","E ELEM TIMONE","23 RUE ROGER MATHURIN",744,744,373,19,354,4,7,"PETIT Caroline",16,"ZERIBI Karim",40,"PIETRI Fernand",3,"COMAS Laurent",132,"TEISSIER Guy",134,"NEHARI Salah",1,"CAVAGNARA Jean Marc",28,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1006,10,5,6,"CAPELETTE","E ELEM CAPELETTE","2 RUE LAUGIER",1195,1195,575,21,554,3,7,"PETIT Caroline",47,"ZERIBI Karim",102,"PIETRI Fernand",10,"COMAS Laurent",163,"TEISSIER Guy",190,"NEHARI Salah",8,"CAVAGNARA Jean Marc",34,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1007,10,5,6,"CAPELETTE","E MAT CAPELETTE","13 BD DE LA BARNIERE",830,830,457,16,441,5,7,"PETIT Caroline",24,"ZERIBI Karim",68,"PIETRI Fernand",3,"COMAS Laurent",158,"TEISSIER Guy",152,"NEHARI Salah",5,"CAVAGNARA Jean Marc",31,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1008,10,5,6,"CAPELETTE","E ELEM CAPELETTE MIREILLE LAUZE","131 BD MIREILLE LAUZE",1169,1169,623,23,600,0,7,"PETIT Caroline",18,"ZERIBI Karim",93,"PIETRI Fernand",7,"COMAS Laurent",199,"TEISSIER Guy",236,"NEHARI Salah",8,"CAVAGNARA Jean Marc",39,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1021,10,5,6,"CAPELETTE","E ELEM MENPENTI","161 AVE DE TOULON",975,975,555,19,536,7,7,"PETIT Caroline",34,"ZERIBI Karim",93,"PIETRI Fernand",7,"COMAS Laurent",126,"TEISSIER Guy",227,"NEHARI Salah",4,"CAVAGNARA Jean Marc",45,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1022,10,5,6,"CAPELETTE","E MAT CAP EST","45 RUE CHARLES CERRATO",885,885,485,19,466,6,7,"PETIT Caroline",33,"ZERIBI Karim",85,"PIETRI Fernand",0,"COMAS Laurent",131,"TEISSIER Guy",187,"NEHARI Salah",4,"CAVAGNARA Jean Marc",26,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1041,10,5,1,"POMME","E ELEM SAINT LOUP CENTRE","103 BD DE SAINT LOUP",889,889,500,20,480,6,7,"PETIT Caroline",12,"ZERIBI Karim",64,"PIETRI Fernand",4,"COMAS Laurent",140,"TEISSIER Guy",222,"NEHARI Salah",2,"CAVAGNARA Jean Marc",36,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1061,10,5,6,"CAPELETTE","GR SCOL PONT DE VIVAUX SACOMAN","200 BD ROMAIN ROLLAND",1191,1191,645,14,631,17,7,"PETIT Caroline",17,"ZERIBI Karim",88,"PIETRI Fernand",13,"COMAS Laurent",225,"TEISSIER Guy",241,"NEHARI Salah",4,"CAVAGNARA Jean Marc",43,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1062,10,5,6,"CAPELETTE","GR SCOL PONT DE VIVAUX SACOMAN","200 BD ROMAIN ROLLAND",1174,1174,491,19,472,3,7,"PETIT Caroline",21,"ZERIBI Karim",100,"PIETRI Fernand",2,"COMAS Laurent",142,"TEISSIER Guy",142,"NEHARI Salah",39,"CAVAGNARA Jean Marc",26,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1063,10,5,6,"CAPELETTE","E MAT SAINT LOUP CASTEL JOLI","23 RUE PIERRE DOIZE",939,939,435,7,428,4,7,"PETIT Caroline",13,"ZERIBI Karim",49,"PIETRI Fernand",6,"COMAS Laurent",107,"TEISSIER Guy",226,"NEHARI Salah",8,"CAVAGNARA Jean Marc",19,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1064,10,5,6,"CAPELETTE","GR SCOL PONT DE VIVAUX SACOMAN","200 BD ROMAIN ROLLAND",1235,1235,678,22,656,11,7,"PETIT Caroline",18,"ZERIBI Karim",60,"PIETRI Fernand",14,"COMAS Laurent",203,"TEISSIER Guy",330,"NEHARI Salah",5,"CAVAGNARA Jean Marc",26,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1065,10,5,6,"CAPELETTE","E ELEM LA SAUVAGERE","253 BD ROMAIN ROLLAND",866,866,311,13,298,3,7,"PETIT Caroline",36,"ZERIBI Karim",71,"PIETRI Fernand",2,"COMAS Laurent",43,"TEISSIER Guy",100,"NEHARI Salah",16,"CAVAGNARA Jean Marc",30,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1066,10,5,6,"CAPELETTE","E ELEM SAINT TRONC LA ROSE","225 BD PAUL CLAUDEL",1098,1098,625,28,597,12,7,"PETIT Caroline",17,"ZERIBI Karim",56,"PIETRI Fernand",11,"COMAS Laurent",180,"TEISSIER Guy",287,"NEHARI Salah",1,"CAVAGNARA Jean Marc",45,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1067,10,5,6,"CAPELETTE","E ELEM SAINT TRONC LA ROSE","225 BD PAUL CLAUDEL",1250,1250,631,20,611,7,7,"PETIT Caroline",24,"ZERIBI Karim",63,"PIETRI Fernand",8,"COMAS Laurent",198,"TEISSIER Guy",292,"NEHARI Salah",2,"CAVAGNARA Jean Marc",24,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1068,10,5,6,"POMME","E ELEM SAINT TRONC CASTELROC","ENTREE 1 RUE ANDRE AUDOLI",1179,1179,654,16,638,15,7,"PETIT Caroline",19,"ZERIBI Karim",79,"PIETRI Fernand",9,"COMAS Laurent",165,"TEISSIER Guy",310,"NEHARI Salah",2,"CAVAGNARA Jean Marc",54,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1069,10,5,6,"POMME","E ELEM SAINT TRONC CASTELROC","ENTREE 1 RUE ANDRE AUDOLI",1161,1161,694,19,675,8,7,"PETIT Caroline",19,"ZERIBI Karim",80,"PIETRI Fernand",10,"COMAS Laurent",197,"TEISSIER Guy",324,"NEHARI Salah",2,"CAVAGNARA Jean Marc",43,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1070,10,5,6,"POMME","E ELEM SAINT TRONC CASTELROC","ENTREE 1 RUE ANDRE AUDOLI",1058,1058,544,12,532,13,7,"PETIT Caroline",17,"ZERIBI Karim",96,"PIETRI Fernand",14,"COMAS Laurent",117,"TEISSIER Guy",259,"NEHARI Salah",4,"CAVAGNARA Jean Marc",25,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1071,10,5,6,"CAPELETTE","E ELEM SAINT TRONC LA ROSE","225 BD PAUL CLAUDEL",1318,1318,663,15,648,4,7,"PETIT Caroline",23,"ZERIBI Karim",82,"PIETRI Fernand",5,"COMAS Laurent",202,"TEISSIER Guy",292,"NEHARI Salah",1,"CAVAGNARA Jean Marc",43,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1072,10,5,6,"POMME","E MAT CHANTE PERDRIX","30 TRA DE CHANTE PERDRIX",1029,1029,518,22,496,16,7,"PETIT Caroline",27,"ZERIBI Karim",55,"PIETRI Fernand",8,"COMAS Laurent",135,"TEISSIER Guy",234,"NEHARI Salah",5,"CAVAGNARA Jean Marc",32,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1073,10,5,6,"POMME","E MAT TROIS PONTS","96 TRA DE CHANTE PERDRIX",1269,1269,695,15,680,8,7,"PETIT Caroline",32,"ZERIBI Karim",137,"PIETRI Fernand",8,"COMAS Laurent",164,"TEISSIER Guy",301,"NEHARI Salah",6,"CAVAGNARA Jean Marc",32,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1074,10,5,6,"POMME","E ELEM SAINT TRONC CASTELROC","ENTREE 1 RUE ANDRE AUDOLI",594,594,323,13,310,5,7,"PETIT Caroline",2,"ZERIBI Karim",36,"PIETRI Fernand",8,"COMAS Laurent",100,"TEISSIER Guy",147,"NEHARI Salah",1,"CAVAGNARA Jean Marc",16,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1075,10,5,6,"POMME","E MAT SAINT LOUP CASTEL JOLI","23 RUE PIERRE DOIZE",1011,1011,553,14,539,5,7,"PETIT Caroline",17,"ZERIBI Karim",81,"PIETRI Fernand",5,"COMAS Laurent",154,"TEISSIER Guy",243,"NEHARI Salah",3,"CAVAGNARA Jean Marc",36,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1076,10,5,1,"POMME","E MAT SAINT LOUP CENTRE","103 BD DE SAINT LOUP",1157,1157,653,30,623,6,7,"PETIT Caroline",27,"ZERIBI Karim",78,"PIETRI Fernand",12,"COMAS Laurent",186,"TEISSIER Guy",270,"NEHARI Salah",3,"CAVAGNARA Jean Marc",47,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1077,10,5,6,"POMME","E MAT SAINT THYS","1 RUE SAINT AUGUSTIN",1099,1099,488,26,462,4,7,"PETIT Caroline",34,"ZERIBI Karim",89,"PIETRI Fernand",6,"COMAS Laurent",128,"TEISSIER Guy",168,"NEHARI Salah",13,"CAVAGNARA Jean Marc",24,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1078,10,5,1,"POMME","GR SCOL CHATEAU SAINT CYR","65 CR VALBARELLE A ST MARCEL",808,808,409,22,387,4,7,"PETIT Caroline",16,"ZERIBI Karim",64,"PIETRI Fernand",2,"COMAS Laurent",126,"TEISSIER Guy",147,"NEHARI Salah",2,"CAVAGNARA Jean Marc",30,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1079,10,5,1,"POMME","GR SCOL CHATEAU SAINT CYR","65 CR VALBARELLE A ST MARCEL",911,911,512,21,491,4,7,"PETIT Caroline",20,"ZERIBI Karim",88,"PIETRI Fernand",7,"COMAS Laurent",174,"TEISSIER Guy",173,"NEHARI Salah",1,"CAVAGNARA Jean Marc",28,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1080,10,5,6,"POMME","E MAT CHANTE PERDRIX","30 TRA DE CHANTE PERDRIX",1095,1095,647,21,626,9,7,"PETIT Caroline",23,"ZERIBI Karim",81,"PIETRI Fernand",10,"COMAS Laurent",183,"TEISSIER Guy",283,"NEHARI Salah",4,"CAVAGNARA Jean Marc",42,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1101,11,6,1,"POMME","GR SCOL CITE MICHELIS","33 AVE DU PONTET",1318,1318,705,22,683,10,6,"PHILIPPE Elisabeth",256,"RICHARD Ferdinand",32,"MASSE Christophe",112,"ASSANTE Robert",58,"CARTIER Sandrine",32,"BLUM Roland",193,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1102,11,6,1,"POMME","GR SCOL CITE MICHELIS","33 AVE DU PONTET",1007,1007,553,18,535,4,6,"PHILIPPE Elisabeth",198,"RICHARD Ferdinand",19,"MASSE Christophe",93,"ASSANTE Robert",46,"CARTIER Sandrine",44,"BLUM Roland",135,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1103,11,6,1,"SAINT MARCEL","GR SCOL NEREIDES","113 RUE DE LA GRANIERE",931,931,403,18,385,2,6,"PHILIPPE Elisabeth",70,"RICHARD Ferdinand",39,"MASSE Christophe",106,"ASSANTE Robert",35,"CARTIER Sandrine",23,"BLUM Roland",112,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1150,11,6,1,"SAINT MARCEL","E MAT CHATEAU SAINT JACQUES","56 BD DE LA VALBARELLE",752,752,380,10,370,3,6,"PHILIPPE Elisabeth",141,"RICHARD Ferdinand",14,"MASSE Christophe",76,"ASSANTE Robert",24,"CARTIER Sandrine",31,"BLUM Roland",84,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1151,11,6,1,"SAINT MARCEL","E MAT CHATEAU SAINT JACQUES","56 BD DE LA VALBARELLE",776,776,465,13,452,3,6,"PHILIPPE Elisabeth",132,"RICHARD Ferdinand",19,"MASSE Christophe",67,"ASSANTE Robert",36,"CARTIER Sandrine",27,"BLUM Roland",171,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1152,11,6,1,"POMME","E ELEM POMME MAZENODE","427 BD MIREILLE LAUZE",827,827,394,6,388,3,6,"PHILIPPE Elisabeth",126,"RICHARD Ferdinand",18,"MASSE Christophe",51,"ASSANTE Robert",46,"CARTIER Sandrine",27,"BLUM Roland",120,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1153,11,6,1,"POMME","E MAT AIR BEL II","RUE DE LA FALAISE",938,938,337,18,319,1,6,"PHILIPPE Elisabeth",43,"RICHARD Ferdinand",39,"MASSE Christophe",79,"ASSANTE Robert",48,"CARTIER Sandrine",18,"BLUM Roland",92,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1154,11,6,1,"POMME","E MAT POMME MAZENODE","427 BD MIREILLE LAUZE",816,816,405,7,398,8,6,"PHILIPPE Elisabeth",101,"RICHARD Ferdinand",31,"MASSE Christophe",63,"ASSANTE Robert",58,"CARTIER Sandrine",20,"BLUM Roland",125,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1155,11,6,1,"POMME","E MAT LA GROGNARDE","AVE WILLIAM BOOTH",1011,1011,597,18,579,9,6,"PHILIPPE Elisabeth",174,"RICHARD Ferdinand",11,"MASSE Christophe",95,"ASSANTE Robert",77,"CARTIER Sandrine",30,"BLUM Roland",192,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1156,11,6,1,"POMME","E MAT POMME HECKEL","24 AVE DU DOCTEUR HECKEL",1380,1380,685,12,673,19,6,"PHILIPPE Elisabeth",209,"RICHARD Ferdinand",20,"MASSE Christophe",126,"ASSANTE Robert",77,"CARTIER Sandrine",52,"BLUM Roland",189,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1157,11,6,1,"POMME","GR SCOL POMME SAINTE MADELEINE","8 AVE BERNARD LECACHE",1034,1034,537,13,524,8,6,"PHILIPPE Elisabeth",148,"RICHARD Ferdinand",36,"MASSE Christophe",89,"ASSANTE Robert",68,"CARTIER Sandrine",29,"BLUM Roland",154,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1158,11,6,1,"SAINT MARCEL","E ELEM LA VALBARELLE","2 RUE GIMON",912,912,502,12,490,7,6,"PHILIPPE Elisabeth",162,"RICHARD Ferdinand",17,"MASSE Christophe",74,"ASSANTE Robert",81,"CARTIER Sandrine",18,"BLUM Roland",138,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1159,11,6,1,"SAINT MARCEL","E ELEM LA VALBARELLE","2 RUE GIMON",956,956,486,20,466,4,6,"PHILIPPE Elisabeth",137,"RICHARD Ferdinand",33,"MASSE Christophe",85,"ASSANTE Robert",56,"CARTIER Sandrine",35,"BLUM Roland",120,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1160,11,6,1,"SAINT MARCEL","E ELEM SAINT MARCEL","8 RUE DE QUEYLAR",1273,1273,678,24,654,8,6,"PHILIPPE Elisabeth",244,"RICHARD Ferdinand",21,"MASSE Christophe",117,"ASSANTE Robert",65,"CARTIER Sandrine",50,"BLUM Roland",157,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,1161,11,6,1,"SAINT MARCEL","E ELEM SAINT MARCEL","8 RUE DE QUEYLAR",1293,1293,655,17,638,3,6,"PHILIPPE Elisabeth",191,"RICHARD Ferdinand",30,"MASSE Christophe",105,"ASSANTE Robert",78,"CARTIER Sandrine",56,"BLUM Roland",178,,,,,,,,,,
